channel,temperature_K,size_cv,window_s,blocked_fraction,weight_both_free,weight_half_frozen,weight_both_frozen,kBT_J,U_pair_J,U_pair_equilibrium_J,U_pair_both_frozen_J,U_pair_half_frozen_J,vdW_pair_J,repulsive_weight,U_lattice_per_NC_J,U_lattice_per_NC_equilibrium_J,U_pair_excess_J,U_pair_kBT,U_pair_equilibrium_kBT,U_pair_both_frozen_kBT,U_pair_half_frozen_kBT,vdW_pair_kBT,U_lattice_per_NC_kBT,U_lattice_per_NC_equilibrium_kBT,U_pair_excess_kBT
face,298.0,0.0,20.0,7.0346629728331345e-06,0.9999859307235409,1.4069226972699987e-05,4.9486483141349516e-11,4.11433402e-21,-3.0313026121582984e-20,-3.0313026122841405e-20,-4.883437028578612e-21,-3.03130261228414e-20,-4.8834370285786125e-21,0.00012037610402906122,-9.093907836474895e-20,-9.093907836852421e-20,1.2584206812558485e-30,-7.367662901025956,-7.367662901331819,-1.1869325642594792,-7.367662901331817,-1.1869325642594795,-22.10298870307787,-22.102988703995454,3.0586254668157653e-10
face,299.0,0.0,20.0,2.933724137274181e-06,0.9999941325603322,5.867431061073735e-06,8.606737313625137e-12,4.1281405100000004e-21,-3.0301510623610216e-20,-3.0301510623828984e-20,-4.883437028578612e-21,-3.0301510623828996e-20,-4.8834370285786125e-21,0.00012424638049949688,-9.090453187083065e-20,-9.090453187148695e-20,2.1876758608916136e-31,-7.340232375862181,-7.340232375915175,-1.182962890131521,-7.3402323759151775,-1.1829628901315212,-22.020697127586544,-22.020697127745525,5.299421993006758e-11
face,300.0,0.0,20.0,1.1545515895518858e-06,0.9999976908981539,2.3091005131250256e-06,1.3329893729367862e-12,4.141947e-21,-3.028994746487583e-20,-3.028994746490969e-20,-4.883437028578612e-21,-3.0289947464909687e-20,-4.8834370285786125e-21,0.00012821314467191617,-9.08698423946275e-20,-9.086984239472908e-20,3.386025583475809e-32,-7.312973214016459,-7.312973214024634,-1.1790196804977493,-7.312973214024633,-1.1790196804977495,-21.938919642049378,-21.938919642073902,8.174961155890717e-12
face,200.0,0.05,20.0,0.9502187143746056,0.0024781763985171003,0.09460621845375462,0.9029156051477283,2.7612980000000003e-21,-7.433999524208396e-21,-3.115503813924983e-20,-4.883437028578612e-21,-3.1155038139249816e-20,-4.8834370285786125e-21,0.33859345988247447,-2.2301998572625187e-20,-9.346511441774948e-20,2.3721038615041433e-20,-2.69221196850481,-11.282751133434285,-1.768529520746624,-11.282751133434282,-1.7685295207466243,-8.07663590551443,-33.84825340030286,8.590539164929476
face,201.0,0.05,20.0,0.9469656831593751,0.002812638762751787,0.10044335615574618,0.8967440050815021,2.7751044900000003e-21,-7.595591777773467e-21,-3.1149754556540226e-20,-4.883437028578612e-21,-3.1149754556540214e-20,-4.8834370285786125e-21,0.3362791252044392,-2.2786775333320402e-20,-9.344926366962068e-20,2.355416277876676e-20,-2.7370471292680825,-11.224714121139353,-1.7597308664145512,-11.22471412113935,-1.7597308664145515,-8.211141387804247,-33.674142363418056,8.48766699187127
face,202.0,0.05,20.0,0.9435618351061241,0.003185266456588323,0.1065057968745751,0.8903089366688366,2.7889109800000003e-21,-7.764029709771806e-21,-3.11443975272158e-20,-4.883437028578612e-21,-3.114439752721581e-20,-4.8834370285786125e-21,0.3338659918127399,-2.329208912931542e-20,-9.343319258164739e-20,2.338036781744399e-20,-2.7838929838383746,-11.167225397497555,-1.7510193274719048,-11.167225397497559,-1.7510193274719053,-8.351678951515124,-33.50167619249266,8.38333241365918
face,203.0,0.05,20.0,0.9400042563840265,0.003599489252033623,0.11279250872787973,0.8836080020200866,2.8027174700000003e-21,-7.939370623986498e-21,-3.113896703447531e-20,-4.883437028578612e-21,-3.113896703447533e-20,-4.8834370285786125e-21,0.3313531607012111,-2.3818111871959496e-20,-9.341690110342593e-20,2.3199596410488815e-20,-2.832740263322545,-11.11027685372629,-1.742393616499137,-11.110276853726297,-1.7423936164991372,-8.498220789967636,-33.33083056117887,8.277536590403745
face,204.0,0.05,20.0,0.9362902090836425,0.004058937458605993,0.11930170691550308,0.8766393556258909,2.8165239600000003e-21,-8.121657156160587e-21,-3.1133463072229955e-20,-4.883437028578612e-21,-3.113346307222995e-20,-4.8834370285786125e-21,0.3287399400231104,-2.436497146848176e-20,-9.340038921668987e-20,2.3011805916069368e-20,-2.883574672718419,-11.053860543842116,-1.7338524713202195,-11.053860543842115,-1.73385247132022,-8.650724018155257,-33.16158163152635,8.170285871123697
face,205.0,0.05,20.0,0.9324171426291363,0.004567442610410502,0.12603082952090633,0.8694017278686832,2.8303304500000003e-21,-8.310916670912979e-21,-3.112788564492808e-20,-4.883437028578612e-21,-3.112788564492806e-20,-4.8834370285786125e-21,0.32602585390883065,-2.4932750012738936e-20,-9.338365693478425e-20,2.2816968974015103e-20,-2.936376800423773,-10.997968680628114,-1.72539465438695,-10.997968680628107,-1.7253946543869505,-8.80913040127132,-32.993906041884344,8.061591880204341
face,206.0,0.05,20.0,0.9283827047240301,0.005129036982645466,0.13297651658664894,0.8618944464307056,2.8441369400000004e-21,-8.507160715288458e-21,-3.112223476737947e-20,-4.883437028578612e-21,-3.112223476737947e-20,-4.8834370285786125e-21,0.3232106504947982,-2.5521482145865373e-20,-9.336670430213841e-20,2.2615074052091012e-20,-2.9911220502935616,-10.942593631718543,-1.7170189521811883,-10.942593631718543,-1.7170189521811885,-8.973366150880684,-32.827780895155634,7.951471581424982
face,207.0,0.05,20.0,0.9241847517778415,0.005747951862987501,0.14013459271834192,0.8541174554186706,2.8579434300000004e-21,-8.710384533611236e-21,-3.111651046457906e-20,-4.883437028578612e-21,-3.111651046457905e-20,-4.8834370285786125e-21,0.32029430909610823,-2.6131153600833707e-20,-9.334953139373718e-20,2.2406125930967823e-20,-3.0477805971167298,-10.887727915796798,-1.7087241746344193,-10.887727915796797,-1.7087241746344195,-9.143341791350188,-32.6631837473904,7.839947318680069
face,208.0,0.05,20.0,0.9198213587635905,0.006428614510516866,0.14750005345178527,0.8460713320376979,2.8717499200000004e-21,-8.920566647971101e-21,-3.1110712771529886e-20,-4.883437028578612e-21,-3.1110712771529886e-20,-4.8834370285786125e-21,0.3172770464601262,-2.6761699943913304e-20,-9.333213831458965e-20,2.2190146123558785e-20,-3.106317366231911,-10.833364198902766,-1.7005091545640614,-10.833364198902766,-1.7005091545640616,-9.318952098695732,-32.50009259670829,7.7270468326708555
face,209.0,0.05,20.0,0.9152908284590878,0.0071756437431476855,0.15506705559552897,0.8377573006613234,2.88555641e-21,-9.137668508286587e-21,-3.110484173306643e-20,-4.883437028578612e-21,-3.1104841733066415e-20,-4.8834370285786125e-21,0.3141593220435987,-2.741300552485976e-20,-9.331452519919928e-20,2.1967173224779842e-20,-3.1666920378404897,-10.779495290846326,-1.6923727471259562,-10.77949529084632,-1.6923727471259564,-9.50007611352147,-32.338485872538975,7.612803253005836
face,210.0,0.05,20.0,0.9105917000281346,0.007993844103859065,0.16282891173601266,0.8291772441601283,2.8993629e-21,-9.36163421546392e-21,-3.109889740367725e-20,-4.883437028578612e-21,-3.1098897403677254e-20,-4.8834370285786125e-21,0.31094184226172383,-2.808490264639176e-20,-9.329669221103175e-20,2.1737263188213328e-20,-3.2288590764074137,-10.726114141723082,-1.684313829282499,-10.726114141723084,-1.6843138292824995,-9.686577229222241,-32.17834242516925,7.497255065315669
face,211.0,0.05,20.0,0.9057227569012151,0.008888198566307392,0.1707780890649551,0.8203337123687375,2.91316939e-21,-9.592390320707202e-21,-3.1092879847328224e-20,-4.883437028578612e-21,-3.1092879847328206e-20,-4.8834370285786125e-21,0.30762556366408106,-2.877717096212161e-20,-9.327863954198467e-20,2.1500489526621022e-20,-3.292767785366302,-10.67321383852939,-1.6763312992858996,-10.673213838529385,-1.6763312992858999,-9.878303356098908,-32.01964151558817,7.380446053163088
face,212.0,0.05,20.0,0.9006830339189345,0.009863859751547525,0.17890621265903606,0.8112299275894165,2.92697588e-21,-9.829845703539193e-21,-3.1086789137285275e-20,-4.883437028578612e-21,-3.108678913728531e-20,-4.8834370285786125e-21,0.30421169499924966,-2.948953711061758e-20,-9.326036741185582e-20,2.1256943433746082e-20,-3.358362387167739,-10.620787601872987,-1.6684240761760605,-10.620787601873,-1.6684240761760607,-10.075087161503216,-31.86236280561896,7.262425214705248
face,213.0,0.05,20.0,0.895471823705331,0.01092613963948941,0.18720407331035926,0.8018697870501513,2.94078237e-21,-1.0073891530565658e-20,-3.1080625355938186e-20,-4.883437028578612e-21,-3.10806253559382e-20,-4.8834370285786125e-21,0.3007016981373185,-3.022167459169697e-20,-9.324187606781456e-20,2.1006733825372528e-20,-3.4255821285291703,-10.568828782776668,-1.6605910992926047,-10.568828782776672,-1.660591099292605,-10.27674638558751,-31.706486348330003,7.1432466542474975
face,214.0,0.05,20.0,0.8900886822422066,0.012080497771254629,0.19566163997307753,0.7922578622556679,2.95458886e-21,-1.032440129646712e-20,-3.107438859462386e-20,-4.883437028578612e-21,-3.1074388594623864e-20,-4.8834370285786125e-21,0.2970972878271995,-3.097320388940136e-20,-9.322316578387158e-20,2.074998729815674e-20,-3.4943614105642835,-10.517330859571391,-1.6528313278005833,-10.517330859571393,-1.6528313278005835,-10.483084231692851,-31.551992578714174,7.022969449007108
face,215.0,0.05,20.0,0.8845334336197891,0.013332527951635652,0.2042680768571505,0.7823993951912138,2.96839535e-21,-1.0581230948132291e-20,-3.106807895345077e-20,-4.883437028578612e-21,-3.106807895345076e-20,-4.8834370285786125e-21,0.29340043027367513,-3.1743692844396874e-20,-9.320423686035232e-20,2.0486848005318482e-20,-3.5646299432898285,-10.46628743487648,-1.6451437402294178,-10.466287434876476,-1.645143740229418,-10.693889829869486,-31.39886230462944,6.9016574915866515
face,216.0,0.05,20.0,0.8788061739432862,0.014687943474265002,0.21301176516489762,0.7723002913608374,2.98220184e-21,-1.0844219092265518e-20,-3.1061696541123714e-20,-4.883437028578612e-21,-3.10616965411237e-20,-4.8834370285786125e-21,0.28961334052732296,-3.253265727679655e-20,-9.318508962337115e-20,2.0217477448858195e-20,-3.6363129238313117,-10.415692232663806,-1.637527334024652,-10.415692232663803,-1.6375273340246521,-10.908938771493935,-31.24707669799142,6.779379308832494
face,217.0,0.05,20.0,0.8729072743792324,0.016152560905715707,0.22188032943010372,0.7619671096641806,2.99600833e-21,-1.1113187286209207e-20,-3.1055241474769174e-20,-4.883437028578612e-21,-3.10552414747692e-20,-4.8834370285786125e-21,0.28573847868881874,-3.333956185862762e-20,-9.316572442430752e-20,1.9942054188559967e-20,-3.709331237476635,-10.365539095403374,-1.629981125112096,-10.365539095403381,-1.6299811251120961,-11.127993712429905,-31.09661728621012,6.656207857926739
face,218.0,0.05,20.0,0.8668373833298789,0.017732282478433607,0.23086066838337493,0.7514070491381915,3.00981482e-21,-1.1387940411130398e-20,-3.104871387976177e-20,-4.883437028578612e-21,-3.1048713879761736e-20,-4.8834370285786125e-21,0.28177854493751486,-3.416382123339119e-20,-9.314614163928532e-20,1.9660773468631373e-20,-3.7836016805613304,-10.315821981287796,-1.622504147473967,-10.315821981287783,-1.6225041474739672,-11.35080504168399,-30.94746594386339,6.532220300726466
face,219.0,0.05,20.0,0.8605974277282686,0.019433077155975285,0.23993899023151216,0.7406279326125126,3.02362131e-21,-1.1668267126130226e-20,-3.1042113889550934e-20,-4.883437028578612e-21,-3.10421138895509e-20,-4.8834370285786125e-21,0.27773647340257257,-3.5004801378390674e-20,-9.312634166865281e-20,1.937384676342071e-20,-3.859037204010917,-10.266534961532908,-1.615095452736643,-10.266534961532896,-1.6150954527366432,-11.577111612032748,-30.79960488459873,6.407497757521992
face,220.0,0.05,20.0,0.8541886134509805,0.02126096044734758,0.2491008522033438,0.7296381873493086,3.0374278e-21,-1.1953940401255812e-20,-3.103544164548923e-20,-4.883437028578612e-21,-3.103544164548922e-20,-4.8834370285786125e-21,0.27361542490317997,-3.586182120376743e-20,-9.310632493646769e-20,1.9081501244233417e-20,-3.935547176217921,-10.217672217752543,-1.6077541097696582,-10.21767221775254,-1.6077541097696584,-11.806641528653762,-30.65301665325763,6.282125041534623
face,221.0,0.05,20.0,0.8476124248498392,0.023221973060145895,0.25833120418002975,0.7184468227598244,3.05123429e-21,-1.2244718126828617e-20,-3.10286972966613e-20,-4.883437028578612e-21,-3.1028697296661293e-20,-4.8834370285786125e-21,0.26941877859246044,-3.673415438048585e-20,-9.30860918899839e-20,1.8783979169832682e-20,-4.0130376637936305,-10.169228039404768,-1.6004792042955873,-10.169228039404766,-1.6004792042955875,-12.039112991380891,-30.507684118214303,6.156190375611137
face,222.0,0.05,20.0,0.8408706234081141,0.025322158494522233,0.26761443619472725,0.7070634053107505,3.06504078e-21,-1.2540343795958722e-20,-3.1021880999713866e-20,-4.883437028578612e-21,-3.102188099971388e-20,-4.8834370285786125e-21,0.2651501225474727,-3.7621031387876166e-20,-9.30656429991416e-20,1.8481537203755144e-20,-4.091411728609602,-10.121196821307501,-1.593269838510472,-10.121196821307505,-1.5932698385104724,-12.274235185828804,-30.363590463922502,6.0297850926978995
face,223.0,0.05,20.0,0.8339652455308587,0.027567539691628035,0.2769344295550265,0.6954980307533455,3.0788472700000002e-21,-1.2840547256595662e-20,-3.10149929186871e-20,-4.883437028578612e-21,-3.101499291868711e-20,-4.8834370285786125e-21,0.2608132433551545,-3.8521641769786987e-20,-9.30449787560613e-20,1.817444566209144e-20,-4.170569739432271,-10.073573061221417,-1.586125130714461,-10.073573061221419,-1.5861251307144613,-12.511709218296815,-30.220719183664247,5.903003321789145
face,224.0,0.05,20.0,0.8268985994830463,0.029964094860930806,0.28627461131204573,0.6837612938270234,3.0926537600000002e-21,-1.3145045528977985e-20,-3.1008033224846973e-20,-4.883437028578612e-21,-3.1008033224846973e-20,-4.8834370285786125e-21,0.25641211475109865,-3.943513658693395e-20,-9.302409967454092e-20,1.786298769586899e-20,-4.250409696356693,-10.026351357497896,-1.579044214952343,-10.026351357497896,-1.5790442149523432,-12.751229089070078,-30.079054072493687,5.775941661141203
face,225.0,0.05,20.0,0.8196732614930075,0.03251773262056927,0.2956180117728466,0.6718642556065841,3.1064602500000002e-21,-1.3453543683890723e-20,-3.100100209651909e-20,-4.883437028578612e-21,-3.1001002096519056e-20,-4.8834370285786125e-21,0.25195088537460164,-4.036063105167217e-20,-9.300300628955728e-20,1.754745841262837e-20,-4.33082756616336,-9.979526406790201,-1.5720262406636658,-9.979526406790189,-1.572026240663666,-12.992482698490079,-29.938579220370602,5.6486988406268415
face,226.0,0.05,20.0,0.8122920710423571,0.03523426659356751,0.3049473247281507,0.6598184086782818,3.1202667400000002e-21,-1.3765735776726544e-20,-3.099389971892367e-20,-4.883437028578612e-21,-3.099389971892366e-20,-4.8834370285786125e-21,0.2474338657094315,-4.129720733017963e-20,-9.2981699156771e-20,1.7228163942197125e-20,-4.411717626656029,-9.933093001825757,-1.565070372342145,-9.933093001825753,-1.5650703723421453,-13.235152879968085,-29.799279005477267,5.521375375169728
face,227.0,0.05,20.0,0.8047581253670971,0.03811938961017017,0.3142449700454654,0.6476356403443644,3.1340732300000002e-21,-1.4081305831975316e-20,-3.098672628401225e-20,-4.883437028578612e-21,-3.098672628401224e-20,-4.8834370285786125e-21,0.2428655142851768,-4.224391749592595e-20,-9.296017885203675e-20,1.6905420452036934e-20,-4.492972817988466,-9.887046029237883,-1.558175789204074,-9.88704602923788,-1.5581757892040742,-13.478918453965399,-29.66113808771365,5.394073211249417
face,228.0,0.05,20.0,0.79707477319787,0.0411786476726959,0.3234931582588682,0.6353281940684359,3.1478797200000003e-21,-1.4399928872442816e-20,-3.09794819903054e-20,-4.883437028578612e-21,-3.097948199030541e-20,-4.8834370285786125e-21,0.23825042321881026,-4.3199786617328445e-20,-9.29384459709162e-20,1.6579553117862584e-20,-4.574485098955057,-9.841380467454899,-1.5513416848654595,-9.841380467454902,-1.55134168486546,-13.723455296865168,-29.524141402364698,5.266895368499843
face,229.0,0.05,20.0,0.7892456077703947,0.04441741384407034,0.33267395677107003,0.6229086293848597,3.1616862100000003e-21,-1.4721271987224163e-20,-3.0972167042732294e-20,-4.883437028578612e-21,-3.097216704273226e-20,-4.8834370285786125e-21,0.23359330318017346,-4.416381596167249e-20,-9.291650112819688e-20,1.625089505550813e-20,-4.656145806203887,-9.796091384645123,-1.5445672670276192,-9.796091384645111,-1.5445672670276194,-13.96843741861166,-29.38827415393537,5.139945578441236
face,230.0,0.05,20.0,0.7812744591399648,0.047840862224514905,0.34176935727104046,0.6103897805044446,3.1754927000000003e-21,-1.5044995432232732e-20,-3.096478165247145e-20,-4.883437028578612e-21,-3.096478165247147e-20,-4.8834370285786125e-21,0.22889896786847636,-4.5134986296698195e-20,-9.289434495741435e-20,1.5919786220238718e-20,-4.737846014331171,-9.751173936715851,-1.5378517571709773,-9.751173936715857,-1.5378517571709776,-14.213538042993514,-29.253521810147554,5.013327922384679
face,231.0,0.05,20.0,0.7731653858364707,0.051453942182717226,0.35076134396162423,0.5977847138556586,3.1892991900000003e-21,-1.5370753756913628e-20,-3.095732603679369e-20,-4.883437028578612e-21,-3.0957326036793656e-20,-4.8834370285786125e-21,0.2241723180895309,-4.6112261270740885e-20,-9.287197811038108e-20,1.5586572279880064e-20,-4.819476894832694,-9.706623365365006,-1.5311943902568173,-9.706623365364996,-1.5311943902568175,-14.458430684498083,-29.11987009609502,4.887146470532312
face,232.0,0.05,20.0,0.7649226658987351,0.0552613530081577,0.3596319621862143,0.585106684805628,3.2031056800000003e-21,-1.569819695065266e-20,-3.09498004189058e-20,-4.883437028578612e-21,-3.094980041890577e-20,-4.8834370285786125e-21,0.21941832552531879,-4.709459085195798e-20,-9.284940125671739e-20,1.525160346825314e-20,-4.900930071920905,-9.66243499618339,-1.5245944144367447,-9.66243499618338,-1.524594414436745,-14.702790215762713,-28.987304988550168,4.761504924262486
face,233.0,0.05,20.0,0.7565507873290414,0.05926751915010965,0.36836338704169796,0.5723690938081923,3.2169121700000003e-21,-1.6026971602326323e-20,-3.0942205027796704e-20,-4.883437028578612e-21,-3.0942205027796716e-20,-4.8834370285786125e-21,0.21464201628862395,-4.8080914806978966e-20,-9.282661508339011e-20,1.491523342547038e-20,-4.9820979732643185,-9.618604236806597,-1.5180510907696343,-9.6186042368066,-1.5180510907696345,-14.946293919792955,-28.855812710419787,4.636506263542278
face,234.0,0.05,20.0,0.7480544380105285,0.06347656620619062,0.3769379915665617,0.5595854422272476,3.2307186600000003e-21,-1.635672206642763e-20,-3.093454009808494e-20,-4.883437028578612e-21,-3.093454009808493e-20,-4.8834370285786125e-21,0.20984845435582222,-4.907016619928289e-20,-9.280362029425481e-20,1.457781803165731e-20,-5.062874173769012,-9.575126575114695,-1.5115636929458325,-9.575126575114691,-1.5115636929458327,-15.188622521307035,-28.725379725344084,4.512252401345683
face,235.0,0.05,20.0,0.7394384951316759,0.06789229781924568,0.38533841409815683,0.5467692880825975,3.2445251500000003e-21,-1.668709162924357e-20,-3.0926805869867713e-20,-4.883437028578612e-21,-3.092680586986772e-20,-4.8834370285786125e-21,0.20504272497054063,-5.006127488773071e-20,-9.278041760960313e-20,1.4239714240624144e-20,-5.143153730598626,-9.53199757747839,-1.5051315070184033,-9.531997577478391,-1.5051315070184035,-15.42946119179588,-28.595992732435167,4.388843846879763
face,236.0,0.05,20.0,0.7307080141633704,0.07251817363583553,0.3935476244015882,0.5339342019625763,3.2583316400000004e-21,-1.7017723668652614e-20,-3.0919002588572053e-20,-4.883437028578612e-21,-3.091900258857203e-20,-4.8834370285786125e-21,0.20022991810979224,-5.105317100595784e-20,-9.275700776571616e-20,1.390127891991944e-20,-5.222833507718881,-9.489212887050396,-1.4987538311412067,-9.489212887050389,-1.498753831141207,-15.668500523156641,-28.467638661151188,4.266379379331515
face,237.0,0.05,20.0,0.7218682174350565,0.07735728847275303,0.401548988184381,0.521093723342866,3.2721381300000004e-21,-1.7348262801252507e-20,-3.091113050480739e-20,-4.883437028578612e-21,-3.091113050480738e-20,-4.8834370285786125e-21,0.195415112102376,-5.204478840375752e-20,-9.273339151442217e-20,1.3562867703554885e-20,-5.301812488353756,-9.446768222100511,-1.4924299753136068,-9.446768222100507,-1.492429975313607,-15.905437465061267,-28.34030466630153,4.144955733746754
face,238.0,0.05,20.0,0.7129244823572054,0.08241235282987847,0.40932632962583226,0.5082613175442893,3.2859446200000004e-21,-1.7678356010717696e-20,-3.090318987422034e-20,-4.883437028578612e-21,-3.0903189874220303e-20,-4.8834370285786125e-21,0.19060335748684273,-5.303506803215309e-20,-9.270956962266102e-20,1.3224833863502643e-20,-5.379992073852327,-9.404659374393333,-1.4861592611316168,-9.40465937439332,-1.486159261131617,-16.139976221556978,-28.213978123179995,4.024667300541006
face,239.0,0.05,20.0,0.7038823293378197,0.08768567487839549,0.41686399156756965,0.49545033355403484,3.2997511100000004e-21,-1.8007653751518457e-20,-3.089518095735076e-20,-4.883437028578612e-21,-3.089518095735076e-20,-4.8834370285786125e-21,0.18579966119320573,-5.402296125455537e-20,-9.268554287205228e-20,1.2887527205832302e-20,-5.457276367585934,-9.362882207607093,-1.479941021545292,-9.362882207607093,-1.4799410215452922,-16.371829102757804,-28.08864662282128,3.905605840021159
face,240.0,0.05,20.0,0.6947474094409211,0.09317914404302868,0.4241468930321005,0.4826739629248708,3.3135576e-21,-1.83358110224083e-20,-3.0887104019490313e-20,-4.883437028578612e-21,-3.088710401949028e-20,-4.8834370285786125e-21,0.1810089711288631,-5.50074330672249e-20,-9.266131205847094e-20,1.2551292997082014e-20,-5.533572442624296,-9.32143265579277,-1.4737746006221868,-9.32143265579276,-1.473774600622187,-16.600717327872886,-27.964297967378307,3.7878602131684733
face,241.0,0.05,20.0,0.6855254918349344,0.09889421628565992,0.4311605837588114,0.4699451999555287,3.32736409e-21,-1.8662488404397457e-20,-3.08789593305421e-20,-4.883437028578612e-21,-3.0878959330542086e-20,-4.8834370285786125e-21,0.17623616124493374,-5.598746521319237e-20,-9.263687799162629e-20,1.2216470926144641e-20,-5.608790592074177,-9.280306721871876,-1.4676593533167006,-9.280306721871872,-1.4676593533167008,-16.826371776222533,-27.84092016561563,3.6715161297976984
face,242.0,0.05,20.0,0.6762224510786373,0.1048319011855254,0.43789129547167455,0.4572768033428,3.34117058e-21,-1.8987353058275756e-20,-3.087074716488294e-20,-4.883437028578612e-21,-3.087074716488295e-20,-4.8834370285786125e-21,0.17148601715446826,-5.696205917482726e-20,-9.261224149464882e-20,1.1883394106607184e-20,-5.682844561104616,-9.239500476172317,-1.4615946452451438,-9.23950047617232,-1.461594645245144,-17.04853368331385,-27.718501428516955,3.5566559150677017
face,243.0,0.05,20.0,0.6668442542918368,0.1109927508983623,0.4443259896196018,0.4446812594820359,3.35497707e-21,-1.9310079677123174e-20,-3.086246780122704e-20,-4.883437028578612e-21,-3.086246780122704e-20,-4.8834370285786125e-21,0.1667632223688042,-5.793023903136952e-20,-9.258740340368113e-20,1.1552388124103868e-20,-5.755651759826535,-9.199010055000775,-1.4555798524663572,-9.199010055000775,-1.4555798524663575,-17.266955279479607,-27.597030165002327,3.44335829517424
face,244.0,0.05,20.0,0.6573969482572471,0.11737685106344739,0.4504524013586109,0.43217074757794166,3.36878356e-21,-1.9630351389646362e-20,-3.085412152249161e-20,-4.883437028578612e-21,-3.08541215224916e-20,-4.8834370285786125e-21,0.16207234521278246,-5.889105416893908e-20,-9.256236456747483e-20,1.1223770132845248e-20,-5.8271334563406505,-9.158831659250797,-1.4496143612677246,-9.158831659250794,-1.4496143612677248,-17.48140036902195,-27.47649497775239,3.331698202910147
face,245.0,0.05,20.0,0.6478866464991185,0.12398381371363672,0.4562590795744895,0.4197571067118738,3.38259005e-21,-1.994786061060142e-20,-3.0845708615664473e-20,-4.883437028578612e-21,-3.084570861566445e-20,-4.8834370285786125e-21,0.1574178264736631,-5.984358183180426e-20,-9.253712584699342e-20,1.0897848005063055e-20,-5.897214949414701,-9.118961553045564,-1.443697567956428,-9.118961553045557,-1.4436975679564281,-17.6916448482441,-27.356884659136693,3.221746603630864
face,246.0,0.05,20.0,0.6383195163830695,0.13081277222937673,0.46173542277510754,0.40745180499551575,3.39639654e-21,-2.026230983500077e-20,-3.083722937167365e-20,-4.883437028578612e-21,-3.0837229371673624e-20,-4.8834370285786125e-21,0.1528039678324521,-6.078692950500231e-20,-9.251168811502094e-20,1.0574919536672877e-20,-5.96582572039741,-9.079396062414327,-1.437828878655792,-9.07939606241432,-1.4378288786557922,-17.897477161192228,-27.238188187242983,3.113570342016918
face,247.0,0.05,20.0,0.6287017662802856,0.13786237836337964,0.4668717107126695,0.3952659109239509,3.4102030300000005e-21,-2.0573412373253094e-20,-3.082868408525868e-20,-4.883437028578612e-21,-3.082868408525871e-20,-4.8834370285786125e-21,0.14823492112003062,-6.172023711975928e-20,-9.248605225577605e-20,1.0255271712005586e-20,-6.03289956412158,-9.040131574001526,-1.432007709106578,-9.040131574001535,-1.4320077091065782,-18.09869869236474,-27.120394722004583,3.0072320098799468
face,248.0,0.05,20.0,0.6190396328378136,0.14513080134834785,0.4716591316276771,0.3832100670239751,3.42400952e-21,-2.088089302484247e-20,-3.082007305484414e-20,-4.883437028578612e-21,-3.082007305484412e-20,-4.8834370285786125e-21,0.1437146784340358,-6.26426790745274e-20,-9.246021916453242e-20,9.939180030001673e-21,-6.098374698690226,-9.001164533807762,-1.426233484473084,-9.001164533807755,-1.4262334844730842,-18.29512409607068,-27.003493601423287,2.902789835117536
face,249.0,0.05,20.0,0.6093393683950544,0.152615729085975,0.4760898050379411,0.37129446587608383,3.4378160100000005e-21,-2.1184488688616257e-20,-3.081139658241446e-20,-4.883437028578612e-21,-3.081139658241442e-20,-4.8834370285786125e-21,0.13924706314591445,-6.355346606584878e-20,-9.243418974724337e-20,9.6269078937982e-21,-6.16219385417786,-8.962491445961488,-1.4205056391539148,-8.962491445961478,-1.420505639153915,-18.486581562533583,-26.887474337884463,2.8002975917836275
face,250.0,0.05,20.0,0.5996072285848572,0.16031437140149882,0.48015680002728806,0.35952882857121315,3.4516225e-21,-2.1483948908210947e-20,-3.080265497339148e-20,-4.883437028578612e-21,-3.0802654973391477e-20,-4.8834370285786125e-21,0.1348357218210624,-6.445184672463284e-20,-9.240796492017445e-20,9.318706065180536e-21,-6.224304340411197,-8.924108871520996,-1.4148236165972992,-8.924108871520994,-1.4148236165972994,-18.67291302123359,-26.772326614562992,2.6998045311098
face,251.0,0.05,20.0,0.5898494601557265,0.168223465334549,0.48385414901944906,0.347922385646002,3.4654289900000005e-21,-2.1779036351603164e-20,-3.0793848536513506e-20,-4.883437028578612e-21,-3.079384853651348e-20,-4.8834370285786125e-21,0.13048411706846985,-6.533710905480949e-20,-9.238154560954052e-20,9.014812184910342e-21,-6.284658094120451,-8.886013427305432,-1.4091868691208158,-8.886013427305425,-1.409186869120816,-18.853974282361353,-26.658040281916296,2.6013553331849804
face,252.0,0.05,20.0,0.58007228904972,0.17633928242394192,0.4871768570526762,0.33648386052338186,3.47923548e-21,-2.206952722422046e-20,-3.0784977583716075e-20,-4.883437028578612e-21,-3.078497758371604e-20,-4.8834370285786125e-21,0.12619552132993148,-6.620858167266138e-20,-9.235493275114822e-20,8.715450359495614e-21,-6.3432117058717905,-8.848201784754181,-1.4035948577354158,-8.848201784754172,-1.403594857735416,-19.029635117615374,-26.544605354262547,2.504990078882391
