assembly,temperature_K,window_s,volume_fraction,escape_length_nm,site_volume_nm3,number_density_per_m3,alpha_face,alpha_tip,kBT_J,p_free_eq,p_face_eq,p_tip_eq,p_bound_eq,U_total_per_NC_eq_J,U_bound_conditional_eq_J,p_free_window,p_face_window,p_tip_window,p_bound_window,U_total_per_NC_window_J,U_bound_conditional_window_J,p_free_end,p_face_end,p_tip_end,p_bound_end,U_total_per_NC_end_J,U_bound_conditional_end_J,tau_N_isolated_s,tau_B_free_s,encounter_time_s,escape_attempt_time_s,slowest_relaxation_s,strongest_bond_per_NC_J,pair_lifetime_deepest_s,pair_survival_deepest,pair_lifetime_neel_blocked_s,pair_survival_neel_blocked,pair_lifetime_rotation_blocked_s,pair_survival_rotation_blocked,pair_lifetime_direct_escape_s,pair_lifetime_equilibrated_s,pair_survival_equilibrated,regime,persistent_SL_fraction_eq,persistent_SL_fraction_window,vdW_face_J,vdW_tip_J,face_center_distance_nm,tip_center_distance_nm,mean_free_separation_nm,free_state_dipole_diagnostic_J,detailed_balance_relative_error,propagator_normalisation_drift,kBT_kBT,U_total_per_NC_eq_kBT,U_bound_conditional_eq_kBT,U_total_per_NC_window_kBT,U_bound_conditional_window_kBT,U_total_per_NC_end_kBT,U_bound_conditional_end_kBT,strongest_bond_per_NC_kBT,vdW_face_kBT,vdW_tip_kBT,free_state_dipole_diagnostic_kBT,closed_form_p_bound_eq,closed_form_p_bound_error
dimer,265.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.65871985e-21,0.6196627070099767,0.3785561227564965,0.0017811702335268757,0.3803372929900234,-5.809571948008026e-21,-1.527478912818685e-20,0.6196628258733934,0.37855600354806723,0.001781170578539233,0.38033717412660645,-5.809570071659606e-21,-1.5274788968500143e-20,0.619662707009966,0.3785561227565073,0.0017811702335268145,0.3803372929900341,-5.809571948008201e-21,-1.527478912818688e-20,23.815617873008417,1.2573287845453793e-06,2.98750157952723e-06,2.6121789152604835e-09,1.1698949975389992e-05,-1.5686889038856305e-20,9.619500895678266e-06,0.0,9.619502686372543e-06,0.0,1.3839111940436252e-05,0.0,1.3839118050620385e-05,9.199587635386627e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,2.1100202265504316e-19,2.3653866609851804e-07,1.0,-1.5878701256692354,-4.174899897893754,-1.5878696128263567,-4.17489985424824,-1.587870125669283,-4.174899897893762,-4.287534897993435,-1.3347392609408486,-0.06705088905661148,0.09093278895241792,0.3803372929900235,1.1102230246251565e-16
dimer,266.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.67252634e-21,0.6270309733954601,0.37117818724959545,0.0017908393549450992,0.37296902660454057,-5.694657185018147e-21,-1.5268445309953842e-20,0.6270310862753343,0.37117807404418157,0.0017908396804840897,0.3729689137246657,-5.694655403420016e-21,-1.526844515418232e-20,0.6270309733954598,0.3711781872495953,0.0017908393549451078,0.3729690266045404,-5.694657185018145e-21,-1.5268445309953845e-20,21.767979000835354,1.2379377715229462e-06,2.941427169440374e-06,2.5718928771252346e-09,1.1205122058936655e-05,-1.5686889038856305e-20,9.212001974612579e-06,0.0,9.21200378974304e-06,0.0,1.3193431693937508e-05,0.0,1.3193437783651211e-05,8.802659075235087e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,1.590247055686412e-19,1.5373946371521896e-07,1.0,-1.5506103041368917,-4.157477413750514,-1.5506098190217514,-4.157477371335156,-1.5506103041368915,-4.157477413750515,-4.2714163457453385,-1.3297214441703942,-0.06679881804512046,0.09059093636237123,0.3729690266045403,2.7755575615628914e-16
dimer,267.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.68633283e-21,0.6342831827570149,0.3639167088804732,0.001800108362512445,0.36571681724298566,-5.5815865184521006e-21,-1.5262044990246218e-20,0.6342832899386968,0.36391660139165155,0.0018001086696515956,0.36571671006130313,-5.581584827065618e-21,-1.5262044838284823e-20,0.6342831827570276,0.3639167088804601,0.0018001083625124306,0.36571681724297256,-5.581586518451896e-21,-1.5262044990246203e-20,19.90979685328245,1.218931781180093e-06,2.8962676003064475e-06,2.532406747604072e-09,1.0735068623274785e-05,-1.5686889038856305e-20,8.823985505310798e-06,0.0,8.82398734455242e-06,0.0,1.2581801396474892e-05,0.0,1.2581807465374785e-05,8.424922022340316e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,2.1310088101362258e-19,8.323845479552006e-08,1.0,-1.5141298346769465,-4.1401701078212785,-1.5141293758506387,-4.140170066598361,-1.514129834676891,-4.140170107821274,-4.25541853171633,-1.3247412140424153,-0.06654863520600016,0.09025164446588295,0.3657168172429854,2.7755575615628914e-16
dimer,268.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.7001393200000004e-21,0.6414185733299393,0.3567724431369578,0.001808983533103561,0.3585814266700613,-5.470370552012314e-21,-1.5255588117913655e-20,0.6414186750871242,0.3567723410900142,0.0018089838228615238,0.35858132491287575,-5.470368946485716e-21,-1.5255587969660292e-20,0.6414185733299167,0.3567724431369798,0.0018089835331034855,0.3585814266700833,-5.470370552012662e-21,-1.525558811791369e-20,18.222364789196565,1.2003017831169826e-06,2.852001415260619e-06,2.4937017654784955e-09,1.0287515096275115e-05,-1.5686889038856305e-20,8.454417880007828e-06,0.0,8.454419743026409e-06,0.0,1.2002232632076445e-05,0.0,1.2002238679832559e-05,8.065351164930686e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,3.2130763609395483e-19,3.360515616890325e-07,1.0,-1.4784228589566497,-4.122976676973789,-1.4784224250468805,-4.122976636906821,-1.4784228589567439,-4.122976676973798,-4.23954010435918,-1.3197981498109137,-0.06630031940299269,0.08991488459847294,0.35858142667006127,5.551115123125783e-17
dimer,269.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.71394581e-21,0.6484365734943319,0.34974595506279027,0.0018174714428777089,0.35156342650566796,-5.3610169333067475e-21,-1.524907464519867e-20,0.6484366700894074,0.3497458581943719,0.0018174717162206503,0.3515633299105925,-5.3610154094694755e-21,-1.5249074500554015e-20,0.6484365734943256,0.34974595506279677,0.0018174714428776993,0.35156342650567446,-5.361016933306851e-21,-1.5249074645198684e-20,16.68893440058533,1.1820389852414607e-06,2.8086077236738666e-06,2.455759664629073e-09,9.861262151380332e-06,-1.5686889038856305e-20,8.102325720398212e-06,0.0,8.102327606850918e-06,0.0,1.1452863755273027e-05,0.0,1.1452869781568466e-05,7.722981188511536e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,1.8842672708074036e-19,1.5094689020944685e-07,1.0,-1.4434828098115808,-4.105895838366761,-1.443482399510152,-4.105895799420406,-1.4434828098116088,-4.105895838366765,-4.223779732224016,-1.3148918369863378,-0.066053849814134,0.0895806285218987,0.35156342650566796,0.0
dimer,270.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.7277523000000004e-21,0.6553367929858568,0.3428376280788319,0.001825578935311506,0.3446632070141434,-5.253530493463393e-21,-1.5242504527754287e-20,0.6553368846701195,0.3428375361367252,0.001825579193155332,0.34466311532988053,-5.253529047322451e-21,-1.5242504386621833e-20,0.655336792985853,0.34283762807883533,0.001825578935311507,0.3446632070141468,-5.253530493463444e-21,-1.524250452775428e-20,15.294499332542568,1.1641348269541118e-06,2.7660661849601875e-06,2.4185626598769633e-09,9.455180857654142e-06,-1.5686889038856305e-20,7.76679204930459e-06,0.0,7.766793958840431e-06,0.0,1.0931951160039417e-05,0.0,1.093195716457011e-05,7.3969029534761006e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,2.165193761274205e-19,4.326713389790626e-07,1.0,-1.409302461824889,-4.088926329078862,-1.4093020738857704,-4.088926291218929,-1.4093024618249028,-4.088926329078861,-4.208136103586148,-1.3100218672197217,-0.06580920592593349,0.08924884841626202,0.3446632070141434,0.0
dimer,271.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.74155879e-21,0.6621190140335211,0.33604767287611814,0.0018333130903604201,0.3378809859664786,-5.147913387673314e-21,-1.5235877724661435e-20,0.6621191010475627,0.33604758561886416,0.001833313333573104,0.3378808989524373,-5.1479120154070485e-21,-1.5235877586947312e-20,0.6621190140336026,0.33604767287603665,0.0018333130903606556,0.3378809859663973,-5.147913387672032e-21,-1.5235877724661306e-20,14.025604161142718,1.1465809725364768e-06,2.7243569928665397e-06,2.382093433247528e-09,9.06820816923992e-06,-1.5686889038856305e-20,7.446952726313455e-06,0.0,7.446954658573815e-06,0.0,1.0437861193044754e-05,0.0,1.043786717551914e-05,7.086259936559643e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,1.0886400690465393e-19,9.658381361354884e-08,1.0,-1.3758739810348708,-4.072066905745836,-1.3758736142716197,-4.072066868939219,-1.3758739810345282,-4.072066905745801,-4.192607926082141,-1.3051878381893907,-0.06556636752768281,0.08891951687229059,0.33788098596647875,1.6653345369377348e-16
dimer,272.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.7553652800000004e-21,0.6687831824736586,0.3293761363315265,0.0018406811948155275,0.331216817526342,-5.044165235899937e-21,-1.5229194198446065e-20,0.6687832650474423,0.3293760535283389,0.0018406814242186138,0.3312167349525575,-5.044163933856586e-21,-1.5229194064059284e-20,0.668783182473717,0.32937613633146734,0.0018406811948157042,0.33121681752628307,-5.044165235899005e-21,-1.5229194198445963e-20,12.8701752908696,1.129369304736483e-06,2.683460860231375e-06,2.3463351206436625e-09,8.699342728144839e-06,-1.5686889038856305e-20,7.141993127741712e-06,0.0,7.141995082360836e-06,0.0,9.969062660600438e-06,0.0,9.969068620739246e-06,6.790244916502231e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,3.2845506649017373e-19,1.1861289985759527e-06,1.0,-1.3431889735903233,-4.055316344205553,-1.3431886268748232,-4.055316308420277,-1.343188973590075,-4.055316344205526,-4.1771939263538975,-1.300389353490165,-0.06532531470588986,0.0885926068837895,0.3312168175263419,1.1102230246251565e-16
dimer,273.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.76917177e-21,0.6753293988851236,0.32282291040096767,0.0018476907139082747,0.32467060111487595,-4.942283263057653e-21,-1.522245391509581e-20,0.6753294772386529,0.3228228318310671,0.00184769093028005,0.3246705227613471,-4.94228202774474e-21,-1.522245378394768e-20,0.6753293988851208,0.32282291040097105,0.0018476907139082408,0.3246706011148793,-4.9422832630577085e-21,-1.5222453915095824e-20,11.817371217347482,1.1124919185452515e-06,2.6433590041978897e-06,2.311271298916727e-09,8.347640956780218e-06,-1.5686889038856305e-20,6.8511450528647375e-06,0.0,6.851147029470229e-06,0.0,9.524119882904665e-06,0.0,9.524125820440596e-06,6.50809688585261e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,2.202447804999656e-19,9.719117510798014e-09,1.0,-1.3112385331957563,-4.038673439150747,-1.3112382054545475,-4.038673404355801,-1.3112385331957712,-4.038673439150751,-4.161892849700587,-1.2956260225249996,-0.06508602783883533,0.08826809184025915,0.3246706011148761,1.6653345369377348e-16
dimer,274.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.7829782600000005e-21,0.6817579097867139,0.3163877409490826,0.0018543492642035917,0.3182420902132862,-4.842262438026963e-21,-1.5215656844076385e-20,0.6817579841301349,0.31638766640158467,0.0018543494682804675,0.3182420158698651,-4.842261266109389e-21,-1.5215656716080745e-20,0.6817579097866707,0.3163877409491258,0.0018543492642034568,0.3182420902133293,-4.842262438027641e-21,-1.5215656844076458e-20,10.857449834809778,1.0959411151596322e-06,2.604033131868592e-06,2.2768859733233354e-09,8.012213418922507e-06,-1.5686889038856305e-20,6.573683839769125e-06,0.0,6.573685837982418e-06,0.0,9.101686253020193e-06,0.0,9.101692167697668e-06,6.239098172278247e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,3.3232732102400258e-19,6.992454204546306e-07,1.0,-1.2800132872101047,-4.02213700378928,-1.2800129774230815,-4.022136969954658,-1.280013287210284,-4.022137003789299,-4.146703459738175,-1.2908974603989958,-0.06484848759124832,0.08794594551967426,0.31824209021328603,1.6653345369377348e-16
dimer,275.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.79678475e-21,0.6880690989337124,0.31007023647847787,0.0018606645878096908,0.31193090106628757,-4.7440956109369545e-21,-1.5208802958347495e-20,0.6880691694677095,0.31007016575200197,0.0018606647802883887,0.31193083053229037,-4.74409449923073e-21,-1.520880283342057e-20,0.68806909893369,0.31007023647850035,0.001860664587809637,0.31193090106631,-4.7440956109373126e-21,-1.520880295834755e-20,9.98165075779514,1.079709396124941e-06,2.5654654263880275e-06,2.243163565356525e-09,7.692221429373821e-06,-1.5686889038856305e-20,6.30892567550657e-06,0.0,6.308927694943419e-06,0.0,8.700498261529656e-06,0.0,8.700504153104541e-06,5.982571754059431e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,3.900569431789922e-19,6.118953218559042e-07,1.0,-1.2495034412833002,-4.005705869511695,-1.2495031484812853,-4.005705836608349,-1.2495034412833945,-4.00570586951171,-4.131624538066401,-1.2862032878157268,-0.06461267490909833,0.0876261420814209,0.3119309010662874,1.6653345369377348e-16
dimer,276.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.8105912400000005e-21,0.6942634787466401,0.3038698767254381,0.0018666445279222868,0.30573652125336037,-4.64777364820733e-21,-1.5201892234378414e-20,0.6942635456626729,0.3038698096278656,0.0018666447094615195,0.3057364543373271,-4.647772593675627e-21,-1.5201892112438828e-20,0.6942634787466242,0.3038698767254534,0.0018666445279222773,0.3057365212533757,-4.647773648207568e-21,-1.520189223437843e-20,9.182090878892192,1.063789457652542e-06,2.5276385334409574e-06,2.210088900940184e-09,7.386873893667621e-06,-1.5686889038856305e-20,6.05622508642611e-06,0.0,6.056227126697075e-06,0.0,8.319369951011297e-06,0.0,8.319375819250634e-06,5.737878755646532e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,4.485170649879592e-19,3.943106241521832e-08,1.0,-1.2196988224345284,-3.989378885565908,-1.2196985456974982,-3.989378853565733,-1.2196988224345908,-3.989378885565912,-4.116654883942972,-1.2815431309758145,-0.06437857101450015,0.08730865605938676,0.3057365212533601,2.7755575615628914e-16
dimer,277.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.82439773e-21,0.7003416819014208,0.297786021092868,0.0018722970057109653,0.29965831809857896,-4.553285564901798e-21,-1.5194924652162995e-20,0.7003417453821007,0.2977859574409659,0.0018722971769333575,0.2996582546178993,-4.553284564648938e-21,-1.519492453313168e-20,0.7003416819013266,0.2977860210929626,0.001872297005710725,0.2996583180986733,-4.5532855649032835e-21,-1.5194924652163167e-20,8.451671604075317,1.0481741851070237e-06,2.4905355481534996e-06,2.1776471989758108e-09,7.095424361149707e-06,-1.5686889038856305e-20,5.814972595664251e-06,0.0,5.814974656375099e-06,0.0,7.957187767403876e-06,0.0,7.957193612085655e-06,5.5044161102613905e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,4.513149187245488e-19,1.4828121522869608e-06,1.0,-1.1905889204943643,-3.9731549187387984,-1.1905886589491668,-3.9731548876145997,-1.1905889204947528,-3.9731549187388433,-4.101793313964838,-1.276916621477707,-0.0641461574007294,0.08699346235520125,0.29965831809857885,1.1102230246251565e-16
dimer,278.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.8382042200000005e-21,0.7063044531066089,0.2918179168948448,0.0018776299985466063,0.29369554689339145,-4.4606186540016e-21,-1.5187900195234353e-20,0.7063045133261004,0.29181785651385883,0.0018776301600408325,0.29369548667389966,-4.460617705266539e-21,-1.5187900079034303e-20,0.7063044531065517,0.29181791689490155,0.001877629998546489,0.29369554689344807,-4.460618654002491e-21,-1.518790019523446e-20,7.7839963986397995,1.0328566476579128e-06,2.4541400023852285e-06,2.1458240602311203e-09,6.817168276031724e-06,-1.5686889038856305e-20,5.584592535781423e-06,0.0,5.58459461653364e-06,0.0,7.612905778001399e-06,0.0,7.612911598914266e-06,5.281614377532987e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,3.974002086885109e-19,7.061427133026044e-07,1.0,-1.1621629278500454,-3.957032853044581,-1.1621626806680283,-3.9570328227699934,-1.1621629278502774,-3.9570328530446086,-4.087038661756331,-1.2723233962205929,-0.06391541582734547,0.08668053623162139,0.29369554689339133,1.1102230246251565e-16
dimer,279.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.85201071e-21,0.7121526410898033,0.28596470739063573,0.0018826515195606297,0.28784735891019636,-4.369758612262068e-21,-1.5180818850678984e-20,0.7121526982140192,0.2859646501140983,0.0018826516718825803,0.28784730178598084,-4.369757712415281e-21,-1.5180818737235436e-20,0.7121526410897586,0.2859647073906808,0.0018826515195605235,0.2878473589102413,-4.369758612262778e-21,-1.518081885067908e-20,7.1732974437416654,1.0178300930909635e-06,2.4184358524004298e-06,2.1146054565601736e-09,6.551440411937825e-06,-1.5686889038856305e-20,5.3645410054601155e-06,0.0,5.364543105851312e-06,0.0,7.285541228262555e-06,0.0,7.285547025205577e-06,5.068935705084193e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,2.856787962731325e-19,1.1921729285990779e-06,1.0,-1.134409777448949,-3.941011589419746,-1.1344095438445136,-3.94101155996927,-1.1344097774491333,-3.941011589419771,-4.072389777664015,-1.267763097309408,-0.06368632831541951,0.08636985330606003,0.2878473589101966,2.220446049250313e-16
dimer,280.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.8658172000000005e-21,0.7178871908121462,0.280225439589334,0.0018873695985198841,0.28211280918785386,-4.280689662366689e-21,-1.5173680609150412e-20,0.7178872449990698,0.2802253852587357,0.0018873697421945646,0.28211275500093025,-4.280688808904902e-21,-1.5173680498390747e-20,0.7178871908120955,0.28022543958938473,0.0018873695985197779,0.2821128091879045,-4.280689662367489e-21,-1.5173680609150527e-20,6.614370349308576,1.0030879427742102e-06,2.3834074669070902e-06,2.0839777204450354e-09,6.297612476721764e-06,-1.5686889038856305e-20,5.1543039600295054e-06,0.0,5.154306079653859e-06,0.0,6.974170411855839e-06,0.0,6.974176184638242e-06,4.86587192383597e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,3.4504269368996797e-19,9.56831432086247e-07,1.0,-1.1073181790299573,-3.9250900454243958,-1.1073179582585804,-3.9250900167733604,-1.1073181790301643,-3.925090045424425,-4.0578455284580714,-1.2632353719618743,-0.06345887714286443,0.08606138954425266,0.28211280918785386,0.0
dimer,281.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.87962369e-21,0.7235091359266614,0.27459907180934406,0.0018917922639945248,0.2764908640733386,-4.193394671141041e-21,-1.516648546488231e-20,0.7235091873267274,0.27459902027375493,0.0018917923995176405,0.2764908126732726,-4.1933938616811886e-21,-1.5166485356735868e-20,0.7235091359266268,0.2745990718093788,0.0018917922639944704,0.2764908640733733,-4.1933946711415854e-21,-1.5166485464882377e-20,6.102515996427385,9.886237867741265e-07,2.3490396154525452e-06,2.053927534849293e-09,6.05509087550782e-06,-1.5686889038856305e-20,4.9533954263622845e-06,0.0,4.953397564810967e-06,0.0,6.677924830407671e-06,0.0,6.6779305788485955e-06,4.671942767576297e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,4.051976476249152e-19,1.1800209298584718e-07,1.0,-1.080876653565604,-3.9092671549498426,-1.080876444921695,-3.909267127074344,-1.0808766535657446,-3.9092671549498594,-4.043404797040072,-1.2587398724175263,-0.06323304483986492,0.0857551212540596,0.2764908640733387,1.1102230246251565e-16
dimer,282.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.8934301800000006e-21,0.7290195914933707,0.2690844809798385,0.0018959275267909788,0.27098040850662947,-4.107855263634023e-21,-1.515923341570107e-20,0.7290196402497802,0.2690844320955893,0.001895927654630604,0.2709803597502199,-4.1078544959081604e-21,-1.5159233310099062e-20,0.72901959149339,0.2690844809798189,0.0018959275267910066,0.2709804085066099,-4.1078552636337186e-21,-1.5159233415701036e-20,5.6334886936397535,9.744313791173392e-07,2.3153174571649844e-06,2.0244419233739737e-09,5.823314620616278e-06,-1.5686889038856305e-20,4.761355833405892e-06,0.0,4.761357990267459e-06,0.0,6.395987621293986e-06,0.0,6.395993345222267e-06,4.486694208057532e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,2.3308160168382413e-19,1.1821046963511606e-07,1.0,-1.055073565909951,-3.893541867932268,-1.055073368724994,-3.8935418408091396,-1.055073565909873,-3.8935418679322593,-4.02906648215695,-1.2542762558486695,-0.0630088141844044,0.0854510250793998,0.27098040850662963,1.6653345369377348e-16
dimer,283.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.90723667e-21,0.7344197469613755,0.2636804696740076,0.0018997833646172747,0.26558025303862487,-4.024051932915715e-21,-1.5151924463037824e-20,0.7344197932102405,0.26368042330454483,0.001899783485214798,0.26558020678975963,-4.02405120476866e-21,-1.5151924359913637e-20,0.7344197469613492,0.2636804696740335,0.0018997833646172409,0.26558025303865074,-4.024051932916122e-21,-1.515192446303788e-20,5.203449928986809,9.605046331934735e-07,2.2822265298302794e-06,1.9955082407066623e-09,5.601753377938713e-06,-1.5686889038856305e-20,4.5777504502697724e-06,0.0,4.577752625130593e-06,0.0,6.1275902335329566e-06,0.0,6.127595932786856e-06,4.309696897545296e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,5.279583419083379e-19,1.0151384849388378e-06,1.0,-1.0298971556580203,-3.8779131500723305,-1.029896969299446,-3.8779131236792055,-1.0298971556581245,-3.877913150072345,-4.014829498121061,-1.2498441842732326,-0.06278616819788707,0.0851490779943136,0.26558025303862465,2.220446049250313e-16
dimer,284.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.9210431600000006e-21,0.7397108594256854,0.25838577286637,0.0019033677079441634,0.2602891405743141,-3.941964145479172e-21,-1.514455861193993e-20,0.7397109032965066,0.2583857288817772,0.0019033678217162042,0.26028909670349337,-3.9419634548608964e-21,-1.5144558511228608e-20,0.73971085942568,0.2583857728663757,0.001903367707944131,0.26028914057431984,-3.941964145479259e-21,-1.5144558611939933e-20,4.80892708493897,9.468376172948694e-07,2.2497527392940465e-06,1.967114163354992e-09,5.389905640275765e-06,-1.5686889038856305e-20,4.40216792439559e-06,0.0,4.40217011684019e-06,0.0,5.872009333408265e-06,0.0,5.872015007835255e-06,4.140544711347318e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,4.1342104431288273e-19,3.729919444417362e-07,1.0,-1.0053355662321175,-3.8623799825605407,-1.0053353901008566,-3.8623799568757122,-1.0053355662321397,-3.8623799825605416,-4.000692774536127,-1.2454433244694536,-0.06256509014085225,0.08484925729715051,0.2602891405743144,2.7755575615628914e-16
dimer,285.0,20.0,0.01,0.5,59.69026041820608,2.4414062499999997e+21,0.0008743690490948155,0.0011658253987930874,3.93484965e-21,0.744894247164251,0.25319906440872686,0.0019066884270221482,0.255105752835749,-3.8615704421693406e-21,-1.5137135871081787e-20,0.7448942887800798,0.2531990226855588,0.0019066885343615703,0.2551057112199204,-3.8615697871323155e-21,-1.5137135772720316e-20,0.7448942471642048,0.25319906440877304,0.0019066884270220233,0.25510575283579506,-3.861570442170064e-21,-1.5137135871081892e-20,4.4467765580963485,9.334245502889819e-07,2.2178823491789567e-06,1.93924768065578e-09,5.187297018628776e-06,-1.5686889038856305e-20,4.234218912895165e-06,0.0,4.234221122506646e-06,0.0,5.628563922895409e-06,0.0,5.628569572351922e-06,3.978853383408654e-06,0.0,Neel crossover,0.0,0.0,-4.8834370285786125e-21,-2.453204187515722e-22,19.0,28.516660498395403,74.26542133780454,3.3269759995607215e-22,2.9732297326079174e-19,1.5811501360429858e-06,1.0,-0.9813768722190797,-3.846941361808268,-0.981376705748418,-3.846941336810751,-0.9813768722192636,-3.8469413618082946,-3.986655256028983,-1.241073347892368,-0.062345563508779095,0.08455154060487982,0.2551057528357489,1.1102230246251565e-16
